"user_id,""gym_id"",""checkin_time"",""checkout_time"",""workout_type"",""calories_burned"",""first_name"",""last_name"",""age"",""gender"",""birthdate"",""user_location"",""subscription_plan"""
"user_2771,gym_10,""2023-02-19 17:19:00"",""2023-02-19 20:01:00"",Pilates,1198,Daniel,Williams,22,Female,""2002-07-22"",Denver,Pro"
"user_1454,gym_8,""2023-03-06 06:00:00"",""2023-03-06 08:48:00"",Pilates,1530,Robert,Smith,43,Male,""1997-12-21"",Detroit,Student"
"user_3636,gym_2,""2023-05-04 10:12:00"",""2023-05-04 12:15:00"",CrossFit,672,Emily,Garcia,53,Female,""1958-09-23"",Atlanta,Basic"
"user_3287,gym_2,""2023-01-13 09:33:00"",""2023-01-13 10:31:00"",Pilates,287,Michael,Jones,21,Male,""1984-11-24"",Atlanta,Basic"
"user_1173,gym_1,""2023-09-14 10:44:00"",""2023-09-14 13:00:00"",Weightlifting,728,David,Wilson,64,Non-binary,""1980-10-17"",Miami,Basic"
"user_1712,gym_1,""2023-09-18 14:03:00"",""2023-09-18 16:10:00"",Yoga,1537,Jessica,Smith,21,Male,""2004-03-14"",Atlanta,Pro"
"user_781,gym_2,""2023-01-19 15:56:00"",""2023-01-19 18:21:00"",Pilates,969,Daniel,Rodriguez,40,Male,""1978-08-25"",Boston,Pro"
"user_1029,gym_6,""2023-01-27 06:39:00"",""2023-01-27 07:09:00"",Yoga,842,Robert,Garcia,46,Male,""2000-10-13"",Seattle,Pro"
"user_4724,gym_1,""2023-03-30 20:53:00"",""2023-03-30 22:47:00"",Swimming,1116,Jessica,Johnson,51,Non-binary,""1966-03-11"",Miami,Pro"
"user_2251,gym_8,""2023-05-04 12:09:00"",""2023-05-04 13:25:00"",CrossFit,339,Laura,Johnson,53,Male,""1985-10-16"",Boston,Basic"
"user_4150,gym_8,""2023-06-14 12:09:00"",""2023-06-14 13:53:00"",Yoga,266,Linda,Williams,19,Female,""1961-08-09"",Detroit,Student"
"user_4384,gym_5,""2023-07-23 15:06:00"",""2023-07-23 15:37:00"",Weightlifting,395,Linda,Smith,33,Male,""1989-10-23"",Denver,Basic"
"user_3670,gym_5,""2023-06-04 08:28:00"",""2023-06-04 09:49:00"",CrossFit,1350,Robert,Rodriguez,63,Female,""1965-07-14"",San Francisco,Basic"
"user_1069,gym_5,""2023-04-22 15:25:00"",""2023-04-22 16:57:00"",CrossFit,735,Jane,Miller,23,Male,""1978-06-28"",Austin,Pro"
"user_284,gym_2,""2023-04-13 06:53:00"",""2023-04-13 08:02:00"",Swimming,1030,John,Garcia,55,Female,""1996-09-14"",San Francisco,Basic"
"user_833,gym_7,""2023-02-07 12:22:00"",""2023-02-07 13:17:00"",Cardio,2048,Robert,Wilson,20,Male,""1980-01-30"",Detroit,Pro"
"user_4678,gym_4,""2023-02-06 06:00:00"",""2023-02-06 07:33:00"",Weightlifting,371,Laura,Davis,62,Female,""1963-08-01"",Orlando,Pro"
"user_3489,gym_3,""2023-04-15 16:45:00"",""2023-04-15 19:02:00"",CrossFit,689,David,Wilson,32,Female,""1997-08-20"",Las Vegas,Pro"
"user_4368,gym_4,""2023-02-08 09:31:00"",""2023-02-08 11:06:00"",Pilates,595,David,Williams,46,Male,""1958-01-17"",San Francisco,Basic"
"user_3213,gym_5,""2023-05-06 13:40:00"",""2023-05-06 15:34:00"",Pilates,492,Michael,Miller,63,Female,""2004-07-19"",Miami,Pro"
"user_917,gym_8,""2023-02-12 11:27:00"",""2023-02-12 14:22:00"",Swimming,354,Linda,Jones,35,Female,""2000-07-14"",Atlanta,Basic"
"user_571,gym_7,""2023-04-12 19:50:00"",""2023-04-12 22:49:00"",CrossFit,312,Sarah,Davis,24,Female,""1983-07-30"",Boston,Pro"
"user_2800,gym_6,""2023-05-10 18:44:00"",""2023-05-10 21:01:00"",CrossFit,816,Emily,Davis,51,Male,""1991-07-26"",Denver,Pro"
"user_2095,gym_7,""2023-03-15 13:18:00"",""2023-03-15 14:18:00"",Weightlifting,325,Daniel,Garcia,18,Female,""1996-04-09"",Atlanta,Basic"
"user_3239,gym_9,""2023-04-20 13:18:00"",""2023-04-20 14:16:00"",Pilates,1084,Robert,Jones,62,Male,""1976-12-11"",Denver,Student"
"user_4568,gym_4,""2023-08-02 07:08:00"",""2023-08-02 07:55:00"",Cardio,1614,David,Johnson,50,Female,""1993-11-15"",Denver,Pro"
"user_4907,gym_7,""2023-06-13 08:12:00"",""2023-06-13 10:17:00"",CrossFit,328,John,Williams,20,Non-binary,""1966-10-18"",Orlando,Student"
"user_621,gym_2,""2023-03-08 09:36:00"",""2023-03-08 11:06:00"",Swimming,399,Chris,Martinez,18,Non-binary,""1981-02-25"",Orlando,Pro"
"user_4773,gym_5,""2023-03-28 19:51:00"",""2023-03-28 20:32:00"",CrossFit,820,Robert,Smith,20,Non-binary,""1976-05-25"",Atlanta,Basic"
"user_771,gym_10,""2023-06-06 11:43:00"",""2023-06-06 12:38:00"",Swimming,1417,Sarah,Smith,51,Female,""1978-01-09"",Detroit,Student"
"user_4794,gym_6,""2023-04-03 13:34:00"",""2023-04-03 16:24:00"",Yoga,687,Linda,Garcia,36,Female,""1973-03-28"",Miami,Student"
"user_3348,gym_2,""2023-04-15 14:32:00"",""2023-04-15 16:15:00"",Yoga,1077,Emily,Garcia,62,Female,""1963-06-02"",Atlanta,Pro"
"user_1615,gym_9,""2023-03-12 10:51:00"",""2023-03-12 12:41:00"",Cardio,801,Jane,Miller,26,Female,""1984-11-12"",Denver,Student"
"user_65,gym_5,""2023-04-01 14:43:00"",""2023-04-01 17:27:00"",Weightlifting,1149,Michael,Garcia,59,Female,""1998-07-10"",Austin,Basic"
"user_3699,gym_9,""2023-04-27 14:48:00"",""2023-04-27 16:25:00"",Pilates,1106,Laura,Davis,20,Male,""1986-02-18"",Austin,Student"
"user_202,gym_8,""2023-02-28 10:18:00"",""2023-02-28 12:41:00"",Weightlifting,921,Robert,Moore,19,Male,""1984-09-17"",Denver,Pro"
"user_4238,gym_6,""2023-05-15 08:08:00"",""2023-05-15 08:57:00"",CrossFit,1343,Sarah,Miller,44,Female,""1983-07-11"",Denver,Basic"
"user_3170,gym_9,""2023-08-29 13:48:00"",""2023-08-29 15:39:00"",Cardio,589,Emily,Davis,44,Female,""1982-03-15"",Denver,Student"
"user_2865,gym_1,""2023-06-20 13:36:00"",""2023-06-20 14:54:00"",Pilates,883,Jane,Moore,50,Female,""1977-07-30"",Miami,Student"
"user_1158,gym_7,""2023-03-13 09:33:00"",""2023-03-13 10:46:00"",Swimming,1252,Robert,Davis,39,Male,""1994-01-14"",Seattle,Student"
"user_2310,gym_3,""2023-03-28 13:15:00"",""2023-03-28 14:01:00"",Weightlifting,342,David,Davis,42,Female,""1997-11-12"",Seattle,Student"
"user_102,gym_6,""2023-08-14 17:46:00"",""2023-08-14 18:48:00"",Yoga,1122,Sarah,Moore,41,Female,""1962-09-06"",Denver,Student"
"user_377,gym_1,""2023-08-02 19:45:00"",""2023-08-02 21:19:00"",Swimming,392,Robert,Jones,46,Male,""1978-09-17"",San Francisco,Student"
"user_206,gym_1,""2023-07-10 15:24:00"",""2023-07-10 17:46:00"",Cardio,570,Sarah,Rodriguez,19,Female,""1977-11-14"",Detroit,Student"
"user_3725,gym_6,""2023-03-15 20:37:00"",""2023-03-15 21:41:00"",Weightlifting,352,Jessica,Garcia,55,Male,""1997-09-30"",Orlando,Student"
"user_4857,gym_4,""2023-07-21 18:49:00"",""2023-07-21 20:50:00"",Yoga,1259,Daniel,Williams,61,Male,""1992-12-15"",Seattle,Student"
"user_2058,gym_10,""2023-01-09 06:36:00"",""2023-01-09 08:39:00"",Weightlifting,332,Jane,Miller,23,Female,""2001-11-13"",Denver,Basic"
"user_3664,gym_10,""2023-04-07 16:35:00"",""2023-04-07 17:46:00"",Swimming,648,Chris,Rodriguez,36,Male,""1963-10-24"",Denver,Student"
"user_1635,gym_1,""2023-04-17 10:50:00"",""2023-04-17 11:23:00"",Weightlifting,194,Jessica,Miller,34,Female,""1974-05-25"",Boston,Student"
"user_1061,gym_6,""2023-09-13 19:30:00"",""2023-09-13 20:09:00"",Yoga,1642,Chris,Moore,34,Male,""1981-12-13"",Las Vegas,Pro"
"user_2824,gym_3,""2023-09-02 20:28:00"",""2023-09-02 22:01:00"",Cardio,1156,Robert,Martinez,63,Male,""1978-04-14"",Atlanta,Basic"
"user_890,gym_10,""2023-09-22 18:23:00"",""2023-09-22 19:06:00"",Pilates,502,Jessica,Brown,60,Female,""1983-10-09"",Boston,Pro"
"user_1563,gym_7,""2023-07-05 09:58:00"",""2023-07-05 12:27:00"",CrossFit,181,Daniel,Wilson,30,Male,""1963-01-17"",Las Vegas,Student"
"user_3196,gym_1,""2023-04-11 15:16:00"",""2023-04-11 15:59:00"",Pilates,854,Jessica,Smith,63,Male,""2003-03-30"",San Francisco,Student"
"user_4499,gym_6,""2023-08-21 16:16:00"",""2023-08-21 17:04:00"",Pilates,1945,Laura,Martinez,50,Female,""1977-12-27"",Denver,Basic"
"user_811,gym_1,""2023-07-01 10:20:00"",""2023-07-01 13:14:00"",Swimming,303,David,Miller,34,Female,""1984-03-14"",Las Vegas,Student"
"user_1059,gym_4,""2023-07-14 20:55:00"",""2023-07-14 21:57:00"",Cardio,331,Jane,Miller,50,Female,""1964-05-02"",San Francisco,Basic"
"user_1261,gym_3,""2023-10-07 12:12:00"",""2023-10-07 13:06:00"",Pilates,297,Sarah,Garcia,64,Male,""1965-09-07"",Atlanta,Student"
"user_2547,gym_6,""2023-01-28 16:20:00"",""2023-01-28 18:32:00"",Pilates,337,Laura,Miller,55,Male,""1966-11-15"",Detroit,Student"
"user_512,gym_3,""2023-09-08 13:04:00"",""2023-09-08 13:46:00"",Cardio,919,John,Smith,46,Female,""1980-08-15"",Boston,Student"
"user_1847,gym_3,""2023-03-12 16:53:00"",""2023-03-12 18:50:00"",Pilates,1863,Robert,Johnson,39,Male,""1964-10-24"",Denver,Pro"
"user_4413,gym_9,""2023-01-25 11:46:00"",""2023-01-25 13:25:00"",Swimming,570,Daniel,Brown,50,Male,""1961-06-21"",San Francisco,Basic"
"user_4399,gym_1,""2023-05-17 11:58:00"",""2023-05-17 13:53:00"",Weightlifting,214,Laura,Williams,20,Female,""1960-04-04"",Miami,Pro"
"user_1126,gym_8,""2023-04-30 09:49:00"",""2023-04-30 12:24:00"",Weightlifting,1138,Jessica,Williams,23,Female,""1960-04-09"",Atlanta,Pro"
"user_3661,gym_7,""2023-03-09 14:48:00"",""2023-03-09 16:00:00"",Swimming,495,Michael,Williams,50,Male,""1961-09-11"",Atlanta,Pro"
"user_4178,gym_2,""2023-08-13 19:05:00"",""2023-08-13 20:00:00"",Yoga,671,Sarah,Williams,44,Female,""1986-04-20"",Austin,Student"
"user_658,gym_4,""2023-06-04 17:41:00"",""2023-06-04 18:53:00"",Yoga,649,Daniel,Williams,49,Female,""1962-08-17"",Las Vegas,Pro"
"user_53,gym_6,""2023-06-07 08:21:00"",""2023-06-07 10:51:00"",Cardio,1587,Robert,Jones,24,Male,""1988-08-24"",Detroit,Pro"
"user_4441,gym_5,""2023-04-27 08:49:00"",""2023-04-27 09:52:00"",CrossFit,628,Linda,Jones,35,Female,""1974-07-11"",Detroit,Pro"
"user_1109,gym_2,""2023-05-31 12:46:00"",""2023-05-31 13:39:00"",Pilates,844,Sarah,Miller,21,Male,""1982-01-22"",Atlanta,Student"
"user_987,gym_1,""2023-10-02 11:49:00"",""2023-10-02 13:27:00"",Cardio,738,Daniel,Martinez,54,Male,""1972-12-18"",Austin,Basic"
"user_4737,gym_3,""2023-02-05 20:53:00"",""2023-02-05 22:53:00"",CrossFit,1063,John,Johnson,60,Male,""2002-09-06"",Miami,Student"
"user_211,gym_3,""2023-05-06 11:27:00"",""2023-05-06 13:52:00"",Swimming,2076,Jane,Martinez,49,Male,""1978-08-13"",Orlando,Student"
"user_4960,gym_8,""2023-04-26 07:03:00"",""2023-04-26 08:45:00"",Cardio,367,Jessica,Moore,50,Male,""1983-01-15"",Atlanta,Student"
"user_776,gym_9,""2023-04-10 08:42:00"",""2023-04-10 10:30:00"",Cardio,1638,Laura,Rodriguez,22,Female,""1987-08-12"",Miami,Student"
"user_915,gym_8,""2023-03-01 08:55:00"",""2023-03-01 10:36:00"",Weightlifting,370,Laura,Rodriguez,58,Female,""1971-08-16"",Austin,Pro"
"user_4279,gym_6,""2023-10-07 11:40:00"",""2023-10-07 14:17:00"",Weightlifting,1930,John,Miller,55,Female,""1996-04-08"",Atlanta,Basic"
"user_506,gym_10,""2023-08-10 13:42:00"",""2023-08-10 15:26:00"",Swimming,1242,David,Williams,18,Female,""1963-06-10"",San Francisco,Student"
"user_3299,gym_8,""2023-06-18 18:17:00"",""2023-06-18 18:56:00"",Yoga,421,Robert,Moore,29,Non-binary,""1973-12-06"",Seattle,Student"
"user_1858,gym_10,""2023-04-29 10:05:00"",""2023-04-29 12:49:00"",Swimming,1050,David,Moore,37,Male,""1977-01-25"",Austin,Pro"
"user_4189,gym_10,""2023-06-24 10:24:00"",""2023-06-24 11:33:00"",Yoga,979,Daniel,Rodriguez,18,Non-binary,""1986-03-24"",Orlando,Pro"
"user_4426,gym_6,""2023-10-10 19:14:00"",""2023-10-10 19:53:00"",CrossFit,410,Linda,Jones,56,Male,""1990-12-11"",Austin,Basic"
"user_2238,gym_2,""2023-01-14 06:40:00"",""2023-01-14 07:57:00"",Swimming,1120,Daniel,Jones,42,Female,""1975-06-10"",Las Vegas,Basic"
"user_2914,gym_8,""2023-02-19 13:52:00"",""2023-02-19 15:10:00"",Swimming,1080,Linda,Wilson,58,Female,""2004-02-07"",Atlanta,Basic"
"user_3002,gym_6,""2023-02-05 20:25:00"",""2023-02-05 21:49:00"",Cardio,1978,Daniel,Miller,51,Non-binary,""2004-02-22"",Austin,Basic"
"user_261,gym_2,""2023-05-25 12:17:00"",""2023-05-25 13:02:00"",Swimming,391,Sarah,Garcia,52,Female,""2000-04-27"",Denver,Pro"
"user_710,gym_6,""2023-02-21 09:47:00"",""2023-02-21 12:10:00"",CrossFit,686,Robert,Davis,52,Female,""1963-11-15"",Seattle,Student"
"user_1952,gym_10,""2023-06-14 13:18:00"",""2023-06-14 14:06:00"",CrossFit,1477,Linda,Garcia,21,Female,""1989-01-29"",Las Vegas,Student"
"user_2371,gym_2,""2023-03-31 12:05:00"",""2023-03-31 14:18:00"",CrossFit,1136,Daniel,Moore,25,Male,""1964-01-07"",Boston,Basic"
"user_88,gym_8,""2023-06-13 13:38:00"",""2023-06-13 16:21:00"",Cardio,1379,Linda,Martinez,42,Male,""2000-11-14"",Atlanta,Student"
"user_3390,gym_3,""2023-06-17 09:24:00"",""2023-06-17 11:10:00"",Cardio,354,Chris,Brown,29,Female,""1987-02-19"",Detroit,Pro"
"user_3295,gym_8,""2023-06-08 13:53:00"",""2023-06-08 16:22:00"",Yoga,1283,Michael,Rodriguez,62,Female,""1965-11-09"",Las Vegas,Student"
"user_2735,gym_6,""2023-08-13 18:12:00"",""2023-08-13 18:55:00"",Cardio,842,Emily,Miller,45,Male,""1999-12-21"",Denver,Student"
"user_2257,gym_4,""2023-07-15 07:14:00"",""2023-07-15 08:31:00"",Swimming,905,John,Jones,62,Female,""1969-03-18"",Austin,Pro"
"user_1073,gym_8,""2023-05-01 12:56:00"",""2023-05-01 14:02:00"",Yoga,1156,Laura,Jones,25,Male,""1959-06-25"",Seattle,Basic"
"user_3608,gym_1,""2023-01-30 09:15:00"",""2023-01-30 12:05:00"",Swimming,707,Emily,Johnson,34,Male,""2004-01-20"",Atlanta,Pro"
"user_3922,gym_8,""2023-09-18 13:10:00"",""2023-09-18 13:55:00"",Weightlifting,1987,Chris,Johnson,52,Male,""1997-05-27"",Orlando,Pro"
"user_2970,gym_1,""2023-02-16 16:05:00"",""2023-02-16 17:27:00"",Cardio,749,Chris,Brown,38,Female,""1987-07-24"",Atlanta,Student"
"user_2311,gym_1,""2023-07-23 08:51:00"",""2023-07-23 10:41:00"",CrossFit,1572,Chris,Williams,19,Female,""1961-09-02"",Atlanta,Student"
"user_3278,gym_1,""2023-06-19 14:44:00"",""2023-06-19 15:27:00"",Swimming,537,Chris,Smith,38,Female,""1999-08-07"",Orlando,Basic"
"user_3753,gym_4,""2023-02-14 12:14:00"",""2023-02-14 14:21:00"",Weightlifting,483,Robert,Garcia,56,Female,""1999-10-14"",Seattle,Student"
"user_3569,gym_4,""2023-02-19 16:16:00"",""2023-02-19 17:44:00"",Cardio,646,Sarah,Smith,51,Male,""1978-02-18"",Orlando,Student"
"user_3970,gym_7,""2023-05-30 06:00:00"",""2023-05-30 06:36:00"",Weightlifting,1572,Emily,Martinez,24,Male,""1987-10-02"",Austin,Basic"
"user_2718,gym_8,""2023-10-01 08:55:00"",""2023-10-01 11:21:00"",Swimming,1365,Laura,Rodriguez,38,Female,""1962-11-03"",Denver,Student"
"user_1489,gym_1,""2023-05-12 09:59:00"",""2023-05-12 12:41:00"",Yoga,276,Laura,Brown,61,Female,""1963-12-29"",Denver,Pro"
"user_1659,gym_7,""2023-08-25 18:43:00"",""2023-08-25 21:22:00"",Cardio,968,Daniel,Smith,42,Female,""1992-09-18"",Boston,Student"
"user_2068,gym_1,""2023-05-27 18:36:00"",""2023-05-27 19:15:00"",Weightlifting,399,Robert,Davis,51,Female,""1998-10-23"",Denver,Student"
"user_2616,gym_5,""2023-02-02 19:08:00"",""2023-02-02 21:57:00"",Weightlifting,311,Emily,Smith,32,Female,""1975-06-11"",Denver,Pro"
"user_3018,gym_2,""2023-05-31 14:42:00"",""2023-05-31 17:01:00"",Swimming,1516,Jessica,Rodriguez,57,Female,""1975-07-28"",Austin,Pro"
"user_1132,gym_8,""2023-09-05 14:34:00"",""2023-09-05 17:29:00"",Weightlifting,371,Sarah,Rodriguez,60,Male,""1996-01-10"",Detroit,Student"
"user_2188,gym_5,""2023-02-16 18:25:00"",""2023-02-16 19:51:00"",Swimming,819,Linda,Williams,42,Male,""1997-12-03"",Boston,Pro"
"user_271,gym_4,""2023-08-20 15:02:00"",""2023-08-20 17:08:00"",CrossFit,680,Michael,Johnson,26,Female,""1976-02-11"",Seattle,Basic"
"user_1597,gym_1,""2023-01-29 20:04:00"",""2023-01-29 22:05:00"",Yoga,682,Chris,Jones,64,Male,""2000-03-15"",Austin,Basic"
"user_3527,gym_8,""2023-06-22 08:53:00"",""2023-06-22 11:24:00"",Pilates,836,David,Brown,48,Female,""2002-06-24"",Austin,Pro"
"user_4380,gym_3,""2023-09-26 18:16:00"",""2023-09-26 19:37:00"",Pilates,1924,Emily,Garcia,30,Male,""2003-09-06"",Detroit,Basic"
"user_366,gym_8,""2023-03-30 13:37:00"",""2023-03-30 16:12:00"",CrossFit,456,Chris,Martinez,19,Female,""1989-12-03"",Boston,Student"
"user_2532,gym_7,""2023-06-02 12:05:00"",""2023-06-02 13:38:00"",CrossFit,993,Jane,Rodriguez,45,Non-binary,""1965-02-11"",Atlanta,Basic"
"user_3,gym_3,""2023-10-12 07:37:00"",""2023-10-12 10:05:00"",Cardio,810,Daniel,Smith,32,Female,""1962-08-30"",Orlando,Basic"
"user_3052,gym_2,""2023-04-20 14:54:00"",""2023-04-20 17:11:00"",Swimming,998,John,Davis,40,Female,""1982-08-28"",Atlanta,Basic"
"user_784,gym_7,""2023-07-21 06:35:00"",""2023-07-21 08:52:00"",Swimming,563,Michael,Jones,38,Male,""1968-01-01"",Orlando,Student"
"user_2212,gym_8,""2023-07-23 15:24:00"",""2023-07-23 17:50:00"",Pilates,402,Jessica,Miller,28,Female,""2002-01-23"",Boston,Student"
"user_4484,gym_9,""2023-04-20 12:39:00"",""2023-04-20 14:58:00"",Pilates,414,Jessica,Williams,61,Male,""1983-01-21"",Las Vegas,Basic"
"user_1033,gym_10,""2023-01-13 09:15:00"",""2023-01-13 11:12:00"",Swimming,1134,Jessica,Garcia,54,Non-binary,""1983-08-31"",Las Vegas,Student"
"user_2060,gym_6,""2023-07-08 16:54:00"",""2023-07-08 18:09:00"",CrossFit,1276,Linda,Smith,22,Non-binary,""1964-08-10"",Atlanta,Pro"
"user_4170,gym_1,""2023-05-14 08:02:00"",""2023-05-14 10:17:00"",Weightlifting,1425,Sarah,Moore,24,Male,""2005-04-03"",Austin,Student"
"user_238,gym_1,""2023-07-20 15:51:00"",""2023-07-20 16:44:00"",Weightlifting,929,Jane,Moore,37,Male,""1962-03-14"",Las Vegas,Pro"
"user_3884,gym_3,""2023-03-03 19:03:00"",""2023-03-03 20:31:00"",Cardio,811,Laura,Martinez,30,Male,""1998-12-11"",Seattle,Pro"
"user_3180,gym_4,""2023-02-25 19:09:00"",""2023-02-25 21:27:00"",Weightlifting,656,David,Davis,64,Male,""1999-07-06"",Denver,Basic"
"user_1986,gym_5,""2023-05-18 11:43:00"",""2023-05-18 12:36:00"",Pilates,494,Jane,Garcia,31,Male,""1960-12-20"",Atlanta,Student"
"user_1463,gym_8,""2023-07-31 09:30:00"",""2023-07-31 10:22:00"",Yoga,962,Emily,Johnson,34,Female,""1976-08-30"",Atlanta,Basic"
"user_872,gym_10,""2023-04-08 19:36:00"",""2023-04-08 21:27:00"",Pilates,445,David,Davis,32,Non-binary,""1977-05-22"",Orlando,Student"
"user_1222,gym_5,""2023-05-28 11:38:00"",""2023-05-28 13:54:00"",Swimming,698,Emily,Williams,46,Female,""1968-11-27"",Detroit,Basic"
"user_1667,gym_8,""2023-09-16 20:45:00"",""2023-09-16 23:29:00"",CrossFit,583,Laura,Wilson,62,Female,""1976-01-16"",Seattle,Student"
"user_3437,gym_4,""2023-04-26 17:59:00"",""2023-04-26 20:49:00"",Swimming,424,Chris,Moore,30,Male,""1976-12-10"",Atlanta,Student"
"user_1657,gym_5,""2023-10-10 10:16:00"",""2023-10-10 11:05:00"",Cardio,719,Chris,Rodriguez,60,Female,""1981-05-27"",Seattle,Student"
"user_1132,gym_1,""2023-05-14 18:04:00"",""2023-05-14 18:46:00"",Cardio,1643,Sarah,Rodriguez,60,Male,""1996-01-10"",Detroit,Student"
"user_1972,gym_6,""2023-04-26 07:28:00"",""2023-04-26 08:59:00"",Cardio,420,Linda,Williams,35,Non-binary,""1963-02-24"",Austin,Basic"
"user_811,gym_2,""2023-01-10 16:59:00"",""2023-01-10 19:17:00"",CrossFit,983,David,Miller,34,Female,""1984-03-14"",Las Vegas,Student"
"user_56,gym_8,""2023-08-14 17:36:00"",""2023-08-14 18:31:00"",Weightlifting,565,Jessica,Wilson,64,Female,""1991-06-24"",Las Vegas,Basic"
"user_3524,gym_5,""2023-03-28 14:41:00"",""2023-03-28 16:58:00"",Swimming,379,Jessica,Martinez,29,Male,""1996-08-14"",Las Vegas,Basic"
"user_2663,gym_9,""2023-06-04 08:47:00"",""2023-06-04 09:40:00"",Swimming,848,Michael,Rodriguez,48,Male,""1970-05-31"",Austin,Pro"
"user_3280,gym_8,""2023-04-11 15:27:00"",""2023-04-11 16:04:00"",Cardio,770,Jane,Miller,37,Non-binary,""1983-06-28"",Las Vegas,Basic"
"user_1534,gym_1,""2023-08-30 19:20:00"",""2023-08-30 20:34:00"",CrossFit,575,Laura,Martinez,56,Female,""2001-08-01"",Detroit,Basic"
"user_4012,gym_3,""2023-05-03 18:59:00"",""2023-05-03 21:18:00"",Pilates,1726,Jessica,Jones,26,Male,""1975-07-04"",Miami,Student"
"user_934,gym_7,""2023-03-03 10:38:00"",""2023-03-03 11:43:00"",Pilates,431,Emily,Johnson,62,Female,""2003-05-27"",Orlando,Basic"
"user_663,gym_10,""2023-06-14 18:14:00"",""2023-06-14 20:53:00"",Cardio,1284,Jessica,Moore,38,Female,""1993-01-18"",Miami,Pro"
"user_3846,gym_1,""2023-06-07 20:14:00"",""2023-06-07 20:50:00"",CrossFit,908,Robert,Miller,64,Female,""2004-02-29"",Seattle,Student"
"user_3024,gym_2,""2023-07-17 19:40:00"",""2023-07-17 21:13:00"",Weightlifting,292,Daniel,Rodriguez,38,Male,""1999-01-23"",Detroit,Student"
"user_2678,gym_4,""2023-02-15 20:24:00"",""2023-02-15 23:03:00"",Cardio,369,Sarah,Smith,38,Male,""2001-03-12"",Orlando,Student"
"user_144,gym_10,""2023-09-27 12:31:00"",""2023-09-27 13:01:00"",Yoga,397,Linda,Wilson,43,Non-binary,""1968-06-14"",Boston,Student"
"user_3276,gym_8,""2023-09-13 19:16:00"",""2023-09-13 21:16:00"",CrossFit,332,Sarah,Johnson,63,Female,""1962-09-10"",Miami,Student"
"user_4325,gym_7,""2023-08-10 16:48:00"",""2023-08-10 18:25:00"",CrossFit,867,Daniel,Martinez,57,Male,""1968-11-07"",Orlando,Pro"
"user_240,gym_4,""2023-03-03 18:14:00"",""2023-03-03 19:47:00"",Yoga,647,Laura,Garcia,36,Male,""2005-08-26"",Orlando,Student"
"user_2005,gym_7,""2023-01-07 20:08:00"",""2023-01-07 22:06:00"",Pilates,654,Emily,Garcia,52,Female,""1984-07-23"",Atlanta,Basic"
"user_3770,gym_3,""2023-09-26 09:17:00"",""2023-09-26 12:06:00"",CrossFit,1180,Laura,Jones,42,Non-binary,""1991-12-30"",Las Vegas,Basic"
"user_4247,gym_1,""2023-01-02 15:03:00"",""2023-01-02 17:28:00"",Cardio,993,Chris,Miller,44,Female,""1979-11-12"",Denver,Pro"
"user_3397,gym_3,""2023-02-11 18:10:00"",""2023-02-11 19:00:00"",Yoga,1508,Jessica,Davis,43,Male,""1976-07-08"",Detroit,Basic"
"user_803,gym_8,""2023-08-19 17:31:00"",""2023-08-19 19:43:00"",CrossFit,1787,Chris,Jones,59,Male,""1994-11-20"",Las Vegas,Student"
"user_353,gym_4,""2023-01-24 07:12:00"",""2023-01-24 09:39:00"",Swimming,1201,John,Wilson,20,Male,""1969-05-02"",Atlanta,Pro"
"user_1975,gym_5,""2023-06-19 12:14:00"",""2023-06-19 13:32:00"",CrossFit,173,Emily,Davis,32,Male,""1973-08-06"",Seattle,Student"
"user_1134,gym_3,""2023-02-09 18:27:00"",""2023-02-09 19:09:00"",Pilates,272,Daniel,Martinez,43,Male,""1961-05-10"",Miami,Pro"
"user_4562,gym_9,""2023-09-15 20:19:00"",""2023-09-15 21:00:00"",Swimming,1093,Laura,Wilson,57,Male,""1972-11-07"",Boston,Basic"
"user_1064,gym_6,""2023-06-26 10:37:00"",""2023-06-26 12:27:00"",Swimming,967,Robert,Smith,19,Female,""1993-12-17"",Austin,Pro"
"user_1396,gym_4,""2023-04-13 07:09:00"",""2023-04-13 09:55:00"",Cardio,944,Jane,Jones,50,Male,""1998-10-28"",Austin,Student"
"user_1549,gym_2,""2023-02-17 18:55:00"",""2023-02-17 21:50:00"",Cardio,819,John,Williams,32,Male,""1960-04-29"",Boston,Student"
"user_1531,gym_2,""2023-05-30 19:11:00"",""2023-05-30 21:41:00"",CrossFit,728,Laura,Williams,27,Female,""1994-02-08"",Detroit,Pro"
"user_53,gym_5,""2023-04-01 13:53:00"",""2023-04-01 14:47:00"",Cardio,477,Robert,Jones,24,Male,""1988-08-24"",Detroit,Pro"
"user_3152,gym_5,""2023-09-29 18:54:00"",""2023-09-29 21:12:00"",Yoga,821,Chris,Martinez,45,Non-binary,""1982-04-06"",San Francisco,Pro"
"user_2787,gym_2,""2023-06-05 06:20:00"",""2023-06-05 09:08:00"",Weightlifting,1108,John,Wilson,44,Male,""1992-07-27"",Atlanta,Student"
"user_1145,gym_1,""2023-03-19 06:37:00"",""2023-03-19 07:23:00"",Weightlifting,334,Chris,Moore,53,Female,""1992-03-27"",Austin,Basic"
"user_2113,gym_2,""2023-04-16 14:31:00"",""2023-04-16 16:53:00"",Cardio,523,David,Williams,18,Female,""1995-12-13"",Orlando,Basic"
